"Registracijas_kods","Nosaukums","Taksacijas_gads_ceturksnis","Samaksato_VID_administreto_nodoklu_kopsumma_tukst_EUR","Taja_skaita_PVN_iemaksa","Taja_skaita_PVN_atmaksa","Taja_skaita_IIN_summa","Taja_skaita_VSAOI_summa","Videjais_nodarbinato_personu_skaits_cilv"
"40203042583","VIDZEMES ĪPAŠUMI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042634","HUSTLE BONES SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042687","AUSILA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042704","JVS TRANS SIA","2026. gada 1. ceturksnis","4.42","4.37","0.00","0.00","0.00","0"
"40203042719","SHEKI SIA","2026. gada 1. ceturksnis","0.93","0.00","0.00","0.14","0.79","1"
"40203042723","VENTURE FACULTY SIA","2026. gada 1. ceturksnis","16.84","1.05","0.08","4.80","11.06","6"
"40203042757","ALL STAR SERVISS SIA","2026. gada 1. ceturksnis","0.10","0.05","0.00","0.00","0.00","0"
"40203042761","ANK ALLIANCE SIA","2026. gada 1. ceturksnis","4.80","1.63","0.00","1.26","1.91","2"
"40203042776","FOREST WORLD EUROPE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042827","SKAL C SIA","2026. gada 1. ceturksnis","7.31","3.59","0.04","1.27","2.32","2"
"40203042850","SAVE MY DAY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042865","AUGĻI IG SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042884","AVREST SIA","2026. gada 1. ceturksnis","53.25","18.73","0.00","10.06","24.44","26"
"40203042899","VANAGKALNI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203042901","BOLDHOST SIA","2026. gada 1. ceturksnis","1.85","0.00","0.00","0.10","1.68","3"
"40203042916","VINCIT ADVISORY, SIA","2026. gada 1. ceturksnis","139.21","64.92","0.00","26.99","47.53","15"
"40203042920","ZURDO SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203042935","KRISTĪNES BĒRZIŅAS DERMATOLOĢIJAS PRAKSE SIA","2026. gada 1. ceturksnis","1.45","0.00","0.00","0.22","1.23","1"
"40203042954","GOTRIP SIA","2026. gada 1. ceturksnis","15.62","1.80","0.92","4.31","10.42","8"
"40203042973","BONAVENTURAS KROGS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203042988","INDEXO AS","2026. gada 1. ceturksnis","192.60","5.76","0.00","64.02","121.55","68"
"40203042992","7 SERVISS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043057","4MEBELES SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203043080","TIMBER AND BIOMASS SOLUTIONS SIA","2026. gada 1. ceturksnis","8.47","0.00","0.53","1.26","3.22","2"
"40203043095","XPEL BALTIC SIA","2026. gada 1. ceturksnis","0.46","0.00","0.00","0.00","0.00","0"
"40203043131","STARLEX REAL ESTATE SIA","2026. gada 1. ceturksnis","13.52","9.20","0.00","2.22","2.09","2"
"40203043165","DURVJU CENTRS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203043220","PRANAMAT FABRIKA SIA","2026. gada 1. ceturksnis","9.37","7.73","25.07","8.52","18.18","14"
"40203043235","PLUTOS TRADE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043269","ROBBUS SIA","2026. gada 1. ceturksnis","0.00"," -0.01","0.07","0.00","0.07","2"
"40203043273","ARHIPRO SIA","2026. gada 1. ceturksnis","2.35","0.00","0.00","0.65","1.69","3"
"40203043292","CMBD SIA","2026. gada 1. ceturksnis","0.48","0.00","0.00","0.00","0.02","1"
"40203043339","SOVAS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043343","BARVALS SIA","2026. gada 1. ceturksnis","0.23","0.00","0.00","0.10","0.13","1"
"40203043362","TELETECHS SIA","2026. gada 1. ceturksnis","0.09","0.00","0.00","0.03","0.05","2"
"40203043381","SAUĻUKA BALLIŠU STUDIJA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043396","FOSNET SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203043409","MBC COMPOSTING SIA","2026. gada 1. ceturksnis","75.99","76.03","0.29","0.08","0.17","1"
"40203043413","HYPERION TECHNOLOGIES SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043428","ALUFACTORY SIA","2026. gada 1. ceturksnis","85.58","0.69","31.22","42.28","73.77","36"
"40203043432","ANDA BACH SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043451","AGR KONSTRUKCIJAS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043470","VIO TRANS SIA","2026. gada 1. ceturksnis"," -2.20","0.00","12.31","1.95","8.15","9"
"40203043517","MLD FACTORY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043521","ZEMGALES MEŽU ĪPAŠUMI SIA","2026. gada 1. ceturksnis"," -0.54","0.00","3.70","0.10","3.04","5"
"40203043536","KRILLA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043540","INTEGRATIVE MEDICINE CLINIC SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043593","BATH CONCEPT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043625","METIR SIA","2026. gada 1. ceturksnis"," -1.11","0.00","1.94","0.10","0.73","1"
"40203043663","JANSON REAL ESTATE FOUNDATION SIA","2026. gada 1. ceturksnis","0.27","0.18","0.00","0.03","0.05","1"
"40203043678","IVANNA NAILS ARTISTS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40203043697","AUTOLĒDURGA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043729","REED INVESTMENTS SIA","2026. gada 1. ceturksnis","0.02","0.00","0.03","0.00","0.00","3"
"40203043748","VEGA NV SIA","2026. gada 1. ceturksnis","0.90","0.00","0.00","0.11","0.78","1"
"40203043767","INESESKUKE SIA","2026. gada 1. ceturksnis","1.43","0.00","0.00","0.09","1.34","2"
"40203043786","ANGRADS SIA","2026. gada 1. ceturksnis","0.08","0.03","0.00","0.00","0.00","0"
"40203043790","FRUDEKS SIA","2026. gada 1. ceturksnis","6.95","0.61","0.00","2.11","4.22","5"
"40203043803","BUDAHOME SIA","2026. gada 1. ceturksnis","1.35","0.23","0.00","0.34","0.78","1"
"40203043818","MĀRUPES NĪ SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043837","VIATORIS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203043860","ARHOS SIA","2026. gada 1. ceturksnis","1.00","0.00","0.00","0.11","0.89","2"
"40203043875","SOYKA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203043894","DRAXO SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","1"
"40203043911","EM REBILD SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203043930","DESTINY AUTO SIA","2026. gada 1. ceturksnis","1.52","0.47","0.06","0.20","0.90","1"
"40203044014","STUDIJA M17 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044029","RAE SERVISS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044048","MICPA SIA","2026. gada 1. ceturksnis","0.86","0.00","0.15","0.90","0.11","1"
"40203044052","EDMUNDO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044118","PROFIT CONTROL SIA","2026. gada 1. ceturksnis","22.83","8.31","0.00","2.98","7.42","5"
"40203044141","PILSĒTAS LIFTI SIA","2026. gada 1. ceturksnis","73.28","37.21","0.00","12.67","23.39","9"
"40203044160","AL818 SIA","2026. gada 1. ceturksnis","144.05","0.00","0.00","45.37","98.61","62"
"40203044175","DP - TIMBER SIA","2026. gada 1. ceturksnis"," -44.39","0.00","53.48","3.60","5.36","13"
"40203044211","KASKAD PLUS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40203044226","ZAP LUBES SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203044245","SELLPARTS SIA","2026. gada 1. ceturksnis","1.26","0.47","0.00","0.00","0.79","1"
"40203044279","KANTORIS NR.1 SIA","2026. gada 1. ceturksnis"," -0.52","0.00","0.00","0.00"," -0.52","0"
"40203044300","EASTCON LATVIJA SIA","2026. gada 1. ceturksnis","0.11","0.00","0.00","0.00","0.00","0"
"40203044349","TACTILE ENGINEERING SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203044372","KM TEHNIKA SIA","2026. gada 1. ceturksnis","0.62","0.34","0.00","0.11","0.16","1"
"40203044387","PĒTERDĀRZS SIA","2026. gada 1. ceturksnis","3.49","0.00","0.38","0.35","0.52","1"
"40203044419","MCAP SIA","2026. gada 1. ceturksnis","0.82","0.00","0.05","0.82","0.00","0"
"40203044438","DIGI GAMES ENTERTAINMENT SIA","2026. gada 1. ceturksnis"," -0.52","0.00","0.57","0.00","0.00","0"
"40203044442","BALTIC TIMBER EXPORT SIA","2026. gada 1. ceturksnis","7.26","2.90","0.00","0.40","1.21","1"
"40203044495","HIGH SOLUTIONS SIA","2026. gada 1. ceturksnis","2.63","0.95","0.68","0.50","1.86","2"
"40203044527","INTERMED SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044550","GEM ELEMENTS SIA","2026. gada 1. ceturksnis","32.76","18.32","0.00","4.33","10.09","8"
"40203044565","SPOGUĻU DIZAINS KGB SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044616","DIGI KONSULT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044620","ABD GROUP SIA","2026. gada 1. ceturksnis","2.35","0.00","0.41","0.37","2.39","3"
"40203044635","LANELA POWER SOLUTIONS SIA","2026. gada 1. ceturksnis","105.83","69.28","0.00","6.90","19.05","14"
"40203044654","RES PROSPERE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044669","NIK-22 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044688","APEX TECH SIA","2026. gada 1. ceturksnis","9.95","3.68","0.00","0.26","1.01","1"
"40203044692","K-FLEX POLSKA SP. Z O.O. FILIĀLE BALTIJĀ ĀRVALSTU FILIĀLE","2026. gada 1. ceturksnis","50.78","41.91","0.00","2.94","5.62","2"
"40203044739","KILANA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203044809","BALTREX SIA","2026. gada 1. ceturksnis","7.79","3.10","0.00","0.65","3.78","5"
"40203044813","JEVGENIJA REPOVA SPS SIA","2026. gada 1. ceturksnis","0.93","0.12","0.05","0.09","0.72","1"
"40203044828","MWORX SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044832","KC.LV SIA","2026. gada 1. ceturksnis","15.46","7.32","0.47","3.15","5.46","6"
"40203044866","VITA FINANCE SIA","2026. gada 1. ceturksnis","0.25","0.00","0.00","0.10","0.15","1"
"40203044870","KURZEMES TEKSTILS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044902","SCANDINAVIA LINE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044917","SNIKERS TRADE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203044921","DAIPORT SIA","2026. gada 1. ceturksnis","7.28","4.51","0.00","0.95","1.81","4"
"40203044936","AAS IMANTAS SIA","2026. gada 1. ceturksnis","4.91","2.07","0.00","0.82","2.02","6"
"40203044974","RB SILS SIA","2026. gada 1. ceturksnis","0.60","0.42","0.04","0.12","0.10","1"
"40203044989","LATAMER SIA","2026. gada 1. ceturksnis","9.38","5.43","0.00","0.96","2.60","4"
"40203044993","EL CAMINO SIA","2026. gada 1. ceturksnis","8.53","1.04","2.58","1.53","5.23","5"
"40203045039","CHILLSTONES SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203045043","BF FASHION SIA","2026. gada 1. ceturksnis","0.03","0.00","0.00","0.00","0.00","0"
"40203045058","MEBELUKSS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045062","TISA5 SIA","2026. gada 1. ceturksnis","9.70","6.01","0.52","1.06","2.23","2"
"40203045077","AC ENGINEERING SIA","2026. gada 1. ceturksnis","2.32","0.00","0.09","0.72","1.69","1"
"40203045081","DOMONK SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203045109","COSMOLOGIC SOLUTIONS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203045113","YARA LATVIJA SIA","2026. gada 1. ceturksnis","1982.72","1958.55","0.00","7.47","14.71","4"
"40203045128","LIMBAŽI WOOD SIA","2026. gada 1. ceturksnis"," -0.39","0.00","4.90","1.54","2.65","4"
"40203045132","ALFADOMINUS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045147","MYSTERIA CITY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045166","BMK PLUS SIA","2026. gada 1. ceturksnis","23.43","10.42","0.00","1.13","5.94","8"
"40203045217","DEE BALTIC SIA","2026. gada 1. ceturksnis","38.94","19.55","0.00","5.94","13.37","9"
"40203045236","PROPLAN SIA","2026. gada 1. ceturksnis","0.00","0.05","0.05","0.00","0.00","1"
"40203045274","AI AGENCY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203045293","BACK2ROAD SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203045306","KULME SIA","2026. gada 1. ceturksnis","3.09","1.91","0.00","0.20","0.97","2"
"40203045310","ICES SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203045325","SCARPE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045363","JSVS GLAZING SIA","2026. gada 1. ceturksnis","1.17","1.75","1.87","0.33","0.96","2"
"40203045378","MARA PRINT SIA","2026. gada 1. ceturksnis","33.82","16.64","0.00","3.98","13.19","9"
"40203045414","BAUSTILS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203045452","BL MANO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045486","SOL VITAE SIA","2026. gada 1. ceturksnis","0.49","0.00","0.02","0.21","0.31","1"
"40203045503","0 A7 AUTOSKOLA SIA","2026. gada 1. ceturksnis","1.12","0.00","0.00","0.33","0.80","1"
"40203045518","CURO SIA","2026. gada 1. ceturksnis","0.87","0.28","0.00","0.08","0.52","1"
"40203045541","MULTICREDIT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045556","GURU BUTIK SIA","2026. gada 1. ceturksnis","3.52","1.89","0.24","0.28","0.74","1"
"40203045560","ALTACOM SIA","2026. gada 1. ceturksnis","18.73","13.99","0.00","1.60","2.97","1"
"40203045575","BASF SIA","2026. gada 1. ceturksnis"," -274.94","0.44","419.96","37.33","65.44","15"
"40203045594","RIETUMU HOLDING PREFS AS","2026. gada 1. ceturksnis","0.34","0.00","0.00","0.14","0.20","1"
"40203045607","RM MUSIC SIA","2026. gada 1. ceturksnis","1.29","0.00","0.00","0.52","0.77","1"
"40203045611","PLAIN ACCOUNTING SIA","2026. gada 1. ceturksnis","0.11","0.08","0.00","0.00"," -0.02","1"
"40203045626","SIMPARIS SIA","2026. gada 1. ceturksnis","11.32","6.05","0.05","1.98","3.33","7"
"40203045645","KALVE COFFEE AS","2026. gada 1. ceturksnis","394.13","190.30","0.00","48.50","115.94","79"
"40203045679","SKOLAS 32 SIA","2026. gada 1. ceturksnis","0.59","0.20","0.00","0.15","0.23","1"
"40203045683","WH LATVIJA SIA","2026. gada 1. ceturksnis","4.11","2.85","0.00","0.21","1.04","2"
"40203045698","FIRSTHOUSE, SIA","2026. gada 1. ceturksnis","1.99","0.00","0.00","0.00","1.98","6"
"40203045700","CSB VALUATION SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045715","THL SIA","2026. gada 1. ceturksnis","5.66","0.00","4.50","1.98","8.16","7"
"40203045753","MERCURY GROUP SIA","2026. gada 1. ceturksnis","17.01","13.20","0.00","1.53","0.78","1"
"40203045772","MTRX SIA","2026. gada 1. ceturksnis","6.69","6.26","0.00","0.17","0.25","1"
"40203045787","UNDER MGMT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203045791","PATET SIA","2026. gada 1. ceturksnis","10.95","7.47","0.00","0.92","2.55","3"
"40203045838","INSTANTIC TECHNOLOGIES SIA","2026. gada 1. ceturksnis","1.49","0.00","3.62","1.43","3.68","2"
"40203045857","BALTIC TRADING HOUSE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203045861","CROFTMET SIA","2026. gada 1. ceturksnis"," -14.58","0.00","15.43","0.35","0.49","4"
"40203045880","MC LEMURS SIA","2026. gada 1. ceturksnis","0.18","0.00","0.00","0.00","0.18","2"
"40203045895","DARBAR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046034","P-MASTER SIA","2026. gada 1. ceturksnis","3.70","0.00","0.25","0.55","0.71","1"
"40203046049","ALŽBETA SIA","2026. gada 1. ceturksnis","1.65","0.22","0.00","0.33","1.10","3"
"40203046068","SAULES MĀJA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046087","STAR BOOKING AGENCY SIA","2026. gada 1. ceturksnis"," -0.06","0.00","0.13","0.03","0.04","2"
"40203046104","EVENTHUB SIA","2026. gada 1. ceturksnis","11.22"," -6.60","0.33","3.08","2.57","2"
"40203046157","VKL GROUP SIA","2026. gada 1. ceturksnis","0.14","0.00","0.00","0.00","0.14","0"
"40203046180","REAL DEAL LV SIA","2026. gada 1. ceturksnis","2.45","0.82","0.33","0.09","1.80","1"
"40203046195","HIGHWAY MOBILE SIA","2026. gada 1. ceturksnis","12.51","11.18","0.00","0.53","0.80","1"
"40203046231","ENTUZIASTI DIGITAL SIA","2026. gada 1. ceturksnis","26.29","11.70","0.31","2.31","7.58","6"
"40203046246","DELFI TRANS SIA","2026. gada 1. ceturksnis"," -0.52","0.00","0.57","0.00","0.00","1"
"40203046250","BALTIC TOLLS SIA","2026. gada 1. ceturksnis","13.22","3.00","0.54","4.16","6.60","2"
"40203046299","NĀKOTNES BŪVES SIA","2026. gada 1. ceturksnis","0.25","0.00","0.00","0.00","0.00","0"
"40203046316","SB CAPITAL SIA","2026. gada 1. ceturksnis","0.18","0.00","0.00","0.00","0.00","0"
"40203046354","AALIA CAPITAL SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046405","VEGAS-17 SIA","2026. gada 1. ceturksnis","0.17","0.01","0.00","0.00","0.15","3"
"40203046458","STEEL INNOVATIVE SIA","2026. gada 1. ceturksnis","1.03","0.00","0.00","0.40","0.63","0"
"40203046496","MACOVEL SIA","2026. gada 1. ceturksnis","22.70","14.48","0.00","1.25","6.96","3"
"40203046513","MNĪP SIA","2026. gada 1. ceturksnis"," -0.02","0.00","0.07","0.00","0.00","0"
"40203046528","BB BRANDS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203046551","FLETTE SIA","2026. gada 1. ceturksnis","0.35","0.00","0.00"," -0.72","1.07","1"
"40203046570","GRANT WORLD SIA","2026. gada 1. ceturksnis","12.07","10.76","0.00","0.52","0.78","1"
"40203046602","PRĪMA BALTIJA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046636","LAZDOKS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203046655","AWJ SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046706","AUTOMOTIVE EXPERTISE SIA","2026. gada 1. ceturksnis","1.04","0.00","0.00","0.17","0.87","1"
"40203046710","ALBŪMI SIA","2026. gada 1. ceturksnis","0.06","0.00","0.00","0.00","0.00","0"
"40203046744","ANEIL SIA","2026. gada 1. ceturksnis","11.59","9.20","0.00","0.26","2.12","5"
"40203046778","LK FINANCE SIA","2026. gada 1. ceturksnis","2.14","0.99","0.00","0.36","0.80","3"
"40203046782","SNOW PANDORA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046797","VIVARS MEDIA SIA","2026. gada 1. ceturksnis","8.20","5.77","0.00","0.39","2.05","1"
"40203046833","MEDKASE SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40203046852","JUMS RM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203046871","RETO SIA","2026. gada 1. ceturksnis","3.35","1.81","0.00","0.37","1.17","3"
"40203046890","ALLIANCE TECHNOLOGY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203046903","VANNU RAŽOŠANA SIA","2026. gada 1. ceturksnis","2.24","0.90","0.00","0.24","1.09","4"
"40203046918","UNVES SIA","2026. gada 1. ceturksnis","1.44","0.00","0.94","0.67","1.66","1"
"40203046922","ROCKMOUNTAIN SIA","2026. gada 1. ceturksnis","0.06","0.00","0.00","0.00","0.00","0"
"40203046994","BEKKER MEDICAL SIA","2026. gada 1. ceturksnis","6.37","0.00","0.00","1.95","4.42","3"
"40203047025","DYNO SYSTEMS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203047044","AAMP SIA","2026. gada 1. ceturksnis","1.54","0.00","0.02","0.46","1.10","3"
"40203047059","GIMOTORS AUTO SIA","2026. gada 1. ceturksnis","11.02","9.63","0.02","0.53","0.79","1"
"40203047063","KDGC SIA","2026. gada 1. ceturksnis","1.59","3.52","2.83","0.11","0.78","1"
"40203047082","US.PROJEKTI SIA","2026. gada 1. ceturksnis","0.54","0.00","0.00","0.29","0.24","1"
"40203047097","KOV.F.A. SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203047129","SALT AND PEPPER SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","1"
"40203047167","CALIBER SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203047171","BALMIR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203047203","SATELLITE ONE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40203047222","SLS CONSTRUCTION SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40203047237","BALTIC SOLUTION SIA","2026. gada 1. ceturksnis","110.15","79.50","0.00","3.41","11.24","7"
